timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1508055253169,259,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-67,text,true,,114,0,100,100,9,0,5
1508055253001,431,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-37,text,true,,114,0,100,100,13,0,4
1508055253155,277,CART - 0020 - Change Quatity,200,OK,Thread Group 1-74,text,true,,114,0,100,100,30,0,5
1508055253333,104,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-35,text,true,,114,0,100,100,18,0,2
1508055253010,427,CART - 0020 - Change Quatity,200,OK,Thread Group 1-31,text,true,,114,0,100,100,14,0,3
1508055253373,65,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-92,text,true,,114,0,100,100,39,0,2
1508055252986,454,CART - 0030 - Place Order,200,OK,Thread Group 1-22,text,true,,114,0,100,100,30,0,3
1508055253096,350,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-25,text,true,,114,0,100,100,30,0,4
1508055253220,227,CART - 0030 - Place Order,200,OK,Thread Group 1-38,text,true,,114,0,100,100,41,0,4
1508055253108,342,CART - 0030 - Place Order,200,OK,Thread Group 1-28,text,true,,114,0,100,100,12,0,4
1508055253011,439,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,100,100,47,0,5
1508055253100,351,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-86,text,true,,114,0,100,100,20,0,4
1508055253072,380,SEAR - 0010 Search Items,200,OK,Thread Group 1-94,text,true,,114,0,100,100,47,0,3
1508055253304,151,SEAR - 0010 Search Items,200,OK,Thread Group 1-21,text,true,,114,0,100,100,21,0,1
1508055253051,412,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-93,text,true,,114,0,100,100,20,0,4
1508055253269,195,SEAR - 0010 Search Items,200,OK,Thread Group 1-44,text,true,,114,0,100,100,26,0,5
1508055253116,356,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-90,text,true,,114,0,100,100,9,0,5
1508055253255,217,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-24,text,true,,114,0,100,100,34,0,3
1508055253090,384,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-13,text,true,,114,0,100,100,38,0,3
1508055253359,115,CART - 0030 - Place Order,200,OK,Thread Group 1-42,text,true,,114,0,100,100,15,0,4
1508055252985,494,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-71,text,true,,114,0,100,100,47,0,5
1508055253277,205,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-99,text,true,,114,0,100,100,3,0,2
1508055253151,331,CART - 0020 - Change Quatity,200,OK,Thread Group 1-70,text,true,,114,0,100,100,24,0,5
1508055253125,359,CART - 0030 - Place Order,200,OK,Thread Group 1-27,text,true,,114,0,100,100,10,0,3
1508055253306,179,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-3,text,true,,114,0,100,100,50,0,1
1508055253304,181,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-43,text,true,,114,0,100,100,3,0,2
1508055253350,140,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-9,text,true,,114,0,100,100,38,0,4
1508055253228,262,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-72,text,true,,114,0,100,100,14,0,3
1508055253169,322,CART - 0030 - Place Order,200,OK,Thread Group 1-87,text,true,,114,0,100,100,13,0,5
1508055253117,379,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-36,text,true,,114,0,100,100,46,0,2
1508055253428,68,SEAR - 0010 Search Items,200,OK,Thread Group 1-67,text,true,,114,0,100,100,49,0,2
1508055253196,300,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,100,100,6,0,3
1508055253340,160,SEAR - 0010 Search Items,200,OK,Thread Group 1-45,text,true,,114,0,100,100,8,0,2
1508055253271,229,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-98,text,true,,114,0,100,100,34,0,2
1508055253252,254,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-6,text,true,,114,0,100,100,23,0,1
1508055253173,333,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-61,text,true,,114,0,100,100,3,0,3
1508055253149,364,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-56,text,true,,114,0,100,100,46,0,5
1508055253419,94,CART - 0010 - Add to Cart,200,OK,Thread Group 1-55,text,true,,114,0,100,100,42,0,3
1508055253321,192,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-79,text,true,,114,0,100,100,5,0,2
1508055253391,127,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-16,text,true,,114,0,100,100,19,0,2
1508055253260,265,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-49,text,true,,114,0,100,100,4,0,5
1508055253220,305,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-63,text,true,,114,0,100,100,5,0,1
1508055253281,244,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-57,text,true,,114,0,100,100,50,0,5
1508055253047,482,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-32,text,true,,114,0,100,100,40,0,3
1508055253417,112,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-76,text,true,,114,0,100,100,37,0,3
1508055253216,313,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-52,text,true,,114,0,100,100,39,0,4
1508055253084,451,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-30,text,true,,114,0,100,100,26,0,3
1508055253128,407,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-23,text,true,,114,0,100,100,4,0,5
1508055253416,120,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-82,text,true,,114,0,100,100,33,0,4
1508055253287,254,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-58,text,true,,114,0,100,100,15,0,5
1508055253464,77,SEAR - 0010 Search Items,200,OK,Thread Group 1-44,text,true,,114,0,100,100,26,0,3
1508055253355,186,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-54,text,true,,114,0,100,100,20,0,3
1508055253365,176,SEAR - 0010 Search Items,200,OK,Thread Group 1-34,text,true,,114,0,100,100,8,0,5
1508055253119,427,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-60,text,true,,114,0,100,100,45,0,5
1508055253304,244,CART - 0020 - Change Quatity,200,OK,Thread Group 1-14,text,true,,114,0,100,100,24,0,5
1508055253472,81,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-90,text,true,,114,0,100,100,18,0,5
1508055253500,53,SEAR - 0010 Search Items,200,OK,Thread Group 1-98,text,true,,114,0,100,100,37,0,1
1508055253123,433,SEAR - 0010 Search Items,200,OK,Thread Group 1-75,text,true,,114,0,100,100,9,0,2
1508055253112,445,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-29,text,true,,114,0,100,100,22,0,3
1508055253355,209,CART - 0020 - Change Quatity,200,OK,Thread Group 1-91,text,true,,114,0,100,100,39,0,5
1508055253447,120,SEAR - 0010 Search Items,200,OK,Thread Group 1-25,text,true,,114,0,100,100,33,0,1
1508055253091,479,SEAR - 0010 Search Items,200,OK,Thread Group 1-41,text,true,,114,0,100,100,16,0,5
1508055253174,402,SEAR - 0010 Search Items,200,OK,Thread Group 1-8,text,true,,114,0,100,100,20,0,2
1508055253448,128,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-38,text,true,,114,0,100,100,41,0,2
1508055253400,183,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-19,text,true,,114,0,100,100,50,0,3
1508055253439,157,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-35,text,true,,114,0,100,100,6,0,3
1508055253233,363,CART - 0010 - Add to Cart,200,OK,Thread Group 1-88,text,true,,114,0,100,100,24,0,2
1508055253475,121,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-13,text,true,,114,0,100,100,33,0,1
1508055253531,68,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-52,text,true,,114,0,100,100,48,0,2
1508055253492,107,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-9,text,true,,114,0,100,100,35,0,3
1508055253200,406,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-1,text,true,,114,0,100,100,32,0,3
1508055253548,59,CART - 0030 - Place Order,200,OK,Thread Group 1-14,text,true,,114,0,100,100,22,0,1
1508055253163,444,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-7,text,true,,114,0,100,100,16,0,4
1508055253207,406,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-95,text,true,,114,0,100,100,36,0,5
1508055253442,173,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-22,text,true,,114,0,100,100,1,0,1
1508055253513,105,CART - 0010 - Add to Cart,200,OK,Thread Group 1-56,text,true,,114,0,100,100,3,0,3
1508055253432,190,CART - 0030 - Place Order,200,OK,Thread Group 1-74,text,true,,114,0,100,100,47,0,4
1508055253577,56,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-38,text,true,,114,0,100,100,44,0,5
1508055253432,201,CART - 0010 - Add to Cart,200,OK,Thread Group 1-37,text,true,,114,0,100,100,10,0,3
1508055253381,259,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-78,text,true,,114,0,100,100,25,0,4
1508055253557,87,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-29,text,true,,114,0,100,100,29,0,1
1508055253577,68,SEAR - 0010 Search Items,200,OK,Thread Group 1-8,text,true,,114,0,100,100,39,0,1
1508055253255,391,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-17,text,true,,114,0,100,100,8,0,2
1508055253330,316,CART - 0010 - Add to Cart,200,OK,Thread Group 1-83,text,true,,114,0,100,100,6,0,2
1508055253596,51,CART - 0020 - Change Quatity,200,OK,Thread Group 1-88,text,true,,114,0,100,100,40,0,5
1508055253320,332,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-12,text,true,,114,0,100,100,34,0,2
1508055253239,420,SEAR - 0010 Search Items,200,OK,Thread Group 1-81,text,true,,114,0,100,100,16,0,3
1508055253364,296,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-77,text,true,,114,0,100,100,45,0,1
1508055253497,167,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,100,100,13,0,3
1508055253438,226,CART - 0010 - Add to Cart,200,OK,Thread Group 1-92,text,true,,114,0,100,100,20,0,5
1508055253452,219,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-86,text,true,,114,0,100,100,18,0,4
1508055253485,187,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-43,text,true,,114,0,100,100,39,0,4
1508055253196,476,CART - 0010 - Add to Cart,200,OK,Thread Group 1-33,text,true,,114,0,100,100,43,0,5
1508055253437,235,CART - 0030 - Place Order,200,OK,Thread Group 1-31,text,true,,114,0,100,100,2,0,4
1508055253450,225,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,100,100,33,0,3
1508055253375,308,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-59,text,true,,114,0,100,100,35,0,3
1508055253542,143,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-34,text,true,,114,0,100,100,8,0,1
1508055253304,381,CART - 0030 - Place Order,200,OK,Thread Group 1-20,text,true,,114,0,100,100,11,0,1
1508055253380,307,SEAR - 0010 Search Items,200,OK,Thread Group 1-97,text,true,,114,0,100,100,44,0,4
1508055253387,300,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-68,text,true,,114,0,100,100,44,0,1
1508055253409,281,SEAR - 0010 Search Items,200,OK,Thread Group 1-48,text,true,,114,0,100,100,48,0,3
1508055253293,406,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-69,text,true,,114,0,100,100,6,0,2
1508055253428,285,CART - 0020 - Change Quatity,200,OK,Thread Group 1-26,text,true,,114,0,100,100,41,0,1
1508055253236,477,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-85,text,true,,114,0,100,100,25,0,1
1508055253525,195,CART - 0010 - Add to Cart,200,OK,Thread Group 1-63,text,true,,114,0,100,100,34,0,4
1508055253320,405,CART - 0030 - Place Order,200,OK,Thread Group 1-47,text,true,,114,0,100,100,31,0,4
1508055253482,243,CART - 0030 - Place Order,200,OK,Thread Group 1-70,text,true,,114,0,100,100,33,0,1
1508055253559,171,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-75,text,true,,114,0,100,100,42,0,3
1508055253513,218,CART - 0020 - Change Quatity,200,OK,Thread Group 1-55,text,true,,114,0,100,100,1,0,1
1508055253660,72,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-77,text,true,,114,0,100,100,5,0,1
1508055253541,192,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-58,text,true,,114,0,100,100,50,0,3
1508055253367,367,CART - 0030 - Place Order,200,OK,Thread Group 1-39,text,true,,114,0,100,100,9,0,1
1508055253607,128,SEAR - 0010 Search Items,200,OK,Thread Group 1-7,text,true,,114,0,100,100,1,0,4
1508055253481,254,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-71,text,true,,114,0,100,100,32,0,5
1508055253647,89,CART - 0030 - Place Order,200,OK,Thread Group 1-88,text,true,,114,0,100,100,26,0,4
1508055253672,74,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-43,text,true,,114,0,100,100,32,0,2
1508055253645,103,SEAR - 0010 Search Items,200,OK,Thread Group 1-29,text,true,,114,0,100,100,5,0,3
1508055253285,467,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-65,text,true,,114,0,100,100,38,0,4
1508055253309,447,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-73,text,true,,114,0,100,100,40,0,5
1508055253474,282,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-24,text,true,,114,0,100,100,49,0,1
1508055253452,304,SEAR - 0010 Search Items,200,OK,Thread Group 1-94,text,true,,114,0,100,100,26,0,2
1508055253553,210,SEAR - 0010 Search Items,200,OK,Thread Group 1-98,text,true,,114,0,100,100,26,0,2
1508055253689,84,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-68,text,true,,114,0,100,100,47,0,1
1508055253356,417,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-15,text,true,,114,0,100,100,23,0,5
1508055253624,151,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-74,text,true,,114,0,100,100,43,0,2
1508055253525,255,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-49,text,true,,114,0,100,100,25,0,2
1508055253451,329,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-28,text,true,,114,0,100,100,38,0,5
1508055253298,484,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-89,text,true,,114,0,100,100,7,0,1
1508055253647,138,CART - 0020 - Change Quatity,200,OK,Thread Group 1-83,text,true,,114,0,100,100,30,0,2
1508055253502,283,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-45,text,true,,114,0,100,100,28,0,2
1508055253567,218,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-25,text,true,,114,0,100,100,32,0,5
1508055253314,478,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-84,text,true,,114,0,100,100,16,0,5
1508055253485,307,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-3,text,true,,114,0,100,100,20,0,4
1508055253653,147,CART - 0010 - Add to Cart,200,OK,Thread Group 1-12,text,true,,114,0,100,100,22,0,1
1508055253634,166,CART - 0020 - Change Quatity,200,OK,Thread Group 1-37,text,true,,114,0,100,100,31,0,1
1508055253385,415,SEAR - 0010 Search Items,200,OK,Thread Group 1-100,text,true,,114,0,100,100,20,0,3
1508055253672,128,CART - 0020 - Change Quatity,200,OK,Thread Group 1-33,text,true,,114,0,100,100,14,0,1
1508055253359,441,CART - 0030 - Place Order,200,OK,Thread Group 1-80,text,true,,114,0,100,100,43,0,1
1508055253316,487,SEAR - 0010 Search Items,200,OK,Thread Group 1-64,text,true,,114,0,100,100,38,0,1
1508055253726,77,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-47,text,true,,114,0,100,100,19,0,2
1508055253752,56,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-65,text,true,,114,0,100,100,8,0,3
1508055253416,397,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-46,text,true,,114,0,100,100,8,0,4
1508055253714,101,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-85,text,true,,114,0,100,100,42,0,1
1508055253577,243,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-41,text,true,,114,0,100,100,29,0,3
1508055253420,401,CART - 0010 - Add to Cart,200,OK,Thread Group 1-40,text,true,,114,0,100,100,13,0,4
1508055253398,424,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-51,text,true,,114,0,100,100,4,0,2
1508055253699,128,SEAR - 0010 Search Items,200,OK,Thread Group 1-69,text,true,,114,0,100,100,39,0,4
1508055253413,414,CART - 0030 - Place Order,200,OK,Thread Group 1-5,text,true,,114,0,100,100,4,0,4
1508055253426,406,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-66,text,true,,114,0,100,100,49,0,2
1508055253491,347,SEAR - 0010 Search Items,200,OK,Thread Group 1-72,text,true,,114,0,100,100,37,0,5
1508055253692,148,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-48,text,true,,114,0,100,100,28,0,1
1508055253413,427,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-53,text,true,,114,0,100,100,21,0,2
1508055253426,417,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-18,text,true,,114,0,100,100,38,0,5
1508055253535,311,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-23,text,true,,114,0,100,100,12,0,3
1508055253464,383,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-93,text,true,,114,0,100,100,22,0,2
1508055253482,365,CART - 0010 - Add to Cart,200,OK,Thread Group 1-99,text,true,,114,0,100,100,41,0,3
1508055253606,244,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-1,text,true,,114,0,100,100,40,0,3
1508055253783,69,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-89,text,true,,114,0,100,100,7,0,1
1508055253385,467,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-62,text,true,,114,0,100,100,42,0,1
1508055253773,86,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-68,text,true,,114,0,100,100,18,0,5
1508055253661,202,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-81,text,true,,114,0,100,100,29,0,2
1508055253737,131,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-58,text,true,,114,0,100,100,31,0,2
1508055253634,234,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-38,text,true,,114,0,100,100,27,0,1
1508055253428,440,CART - 0010 - Add to Cart,200,OK,Thread Group 1-50,text,true,,114,0,100,100,31,0,1
1508055253613,255,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-95,text,true,,114,0,100,100,13,0,2
1508055253686,187,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-20,text,true,,114,0,100,100,14,0,3
1508055253525,348,SEAR - 0010 Search Items,200,OK,Thread Group 1-57,text,true,,114,0,100,100,41,0,2
1508055253529,346,CART - 0010 - Add to Cart,200,OK,Thread Group 1-32,text,true,,114,0,100,100,26,0,5
1508055253385,497,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-11,text,true,,114,0,100,100,49,0,5
1508055253415,470,SEAR - 0010 Search Items,200,OK,Thread Group 1-96,text,true,,114,0,100,100,47,0,1
1508055253817,68,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-85,text,true,,114,0,100,100,21,0,5
1508055253475,412,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-42,text,true,,114,0,100,100,38,0,5
1508055253541,346,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-54,text,true,,114,0,100,100,20,0,3
1508055253642,248,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-78,text,true,,114,0,100,100,12,0,2
1508055253596,294,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-35,text,true,,114,0,100,100,34,0,4
1508055253647,243,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-8,text,true,,114,0,100,100,23,0,4
1508055253840,55,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-53,text,true,,114,0,100,100,43,0,5
1508055253781,114,CART - 0010 - Add to Cart,200,OK,Thread Group 1-28,text,true,,114,0,100,100,17,0,3
1508055253805,91,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-47,text,true,,114,0,100,100,10,0,1
1508055253800,96,CART - 0020 - Change Quatity,200,OK,Thread Group 1-12,text,true,,114,0,100,100,15,0,3
1508055253515,384,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-79,text,true,,114,0,100,100,5,0,1
1508055253529,371,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-76,text,true,,114,0,100,100,23,0,4
1508055253800,110,CART - 0030 - Place Order,200,OK,Thread Group 1-37,text,true,,114,0,100,100,5,0,5
1508055253827,83,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-69,text,true,,114,0,100,100,7,0,4
1508055253584,326,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-19,text,true,,114,0,100,100,14,0,2
1508055253664,249,SEAR - 0010 Search Items,200,OK,Thread Group 1-4,text,true,,114,0,100,100,42,0,4
1508055253615,300,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-22,text,true,,114,0,100,100,11,0,5
1508055253785,130,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-45,text,true,,114,0,100,100,7,0,5
1508055253419,500,CART - 0030 - Place Order,200,OK,Thread Group 1-10,text,true,,114,0,100,100,50,0,2
1508055253665,254,CART - 0020 - Change Quatity,200,OK,Thread Group 1-92,text,true,,114,0,100,100,15,0,5
1508055253456,468,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-21,text,true,,114,0,100,100,3,0,5
1508055253793,132,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-3,text,true,,114,0,100,100,8,0,3
1508055253496,433,CART - 0010 - Add to Cart,200,OK,Thread Group 1-36,text,true,,114,0,100,100,43,0,5
1508055253868,61,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-58,text,true,,114,0,100,100,36,0,3
1508055253484,450,SEAR - 0010 Search Items,200,OK,Thread Group 1-27,text,true,,114,0,100,100,35,0,5
1508055253738,201,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-88,text,true,,114,0,100,100,42,0,2
1508055253564,382,CART - 0030 - Place Order,200,OK,Thread Group 1-91,text,true,,114,0,100,100,25,0,2
1508055253775,174,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-15,text,true,,114,0,100,100,18,0,4
1508055253506,445,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-6,text,true,,114,0,100,100,44,0,1
1508055253868,83,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-38,text,true,,114,0,100,100,12,0,1
1508055253890,64,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-78,text,true,,114,0,100,100,33,0,4
1508055253853,110,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-62,text,true,,114,0,100,100,11,0,3
1508055253518,448,CART - 0010 - Add to Cart,200,OK,Thread Group 1-16,text,true,,114,0,100,100,47,0,5
1508055253492,474,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-87,text,true,,114,0,100,100,20,0,5
1508055253496,473,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-67,text,true,,114,0,100,100,28,0,1
1508055253886,84,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-96,text,true,,114,0,100,100,5,0,1
1508055253792,181,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-84,text,true,,114,0,100,100,46,0,4
1508055253850,127,CART - 0010 - Add to Cart,200,OK,Thread Group 1-1,text,true,,114,0,100,100,24,0,1
1508055253535,442,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-30,text,true,,114,0,100,100,36,0,1
1508055253541,437,SEAR - 0010 Search Items,200,OK,Thread Group 1-44,text,true,,114,0,100,100,13,0,1
1508055253786,193,CART - 0010 - Add to Cart,200,OK,Thread Group 1-25,text,true,,114,0,100,100,34,0,2
1508055253608,385,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-14,text,true,,114,0,100,100,10,0,4
1508055253506,490,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-61,text,true,,114,0,100,100,26,0,4
1508055253763,246,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-98,text,true,,114,0,100,100,36,0,3
1508055253554,456,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-90,text,true,,114,0,100,100,50,0,4
1508055253735,278,SEAR - 0010 Search Items,200,OK,Thread Group 1-39,text,true,,114,0,100,100,35,0,2
1508055253647,366,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-17,text,true,,114,0,100,100,21,0,5
1508055253547,470,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-60,text,true,,114,0,100,100,34,0,1
1508055253885,132,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-85,text,true,,114,0,100,100,3,0,2
1508055253848,174,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-23,text,true,,114,0,100,100,42,0,4
1508055253687,342,SEAR - 0010 Search Items,200,OK,Thread Group 1-97,text,true,,114,0,100,100,45,0,4
1508055253813,218,CART - 0010 - Add to Cart,200,OK,Thread Group 1-46,text,true,,114,0,100,100,34,0,5
1508055253837,195,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-66,text,true,,114,0,100,100,46,0,3
1508055253685,347,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-59,text,true,,114,0,100,100,16,0,5
1508055253536,497,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-82,text,true,,114,0,100,100,29,0,4
1508055253890,151,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-8,text,true,,114,0,100,100,22,0,5
1508055253735,306,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-71,text,true,,114,0,100,100,38,0,2
1508055253844,200,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-18,text,true,,114,0,100,100,7,0,4
1508055253720,324,CART - 0020 - Change Quatity,200,OK,Thread Group 1-63,text,true,,114,0,100,100,22,0,3
1508055253915,132,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-22,text,true,,114,0,100,100,33,0,5
1508055253596,451,SEAR - 0010 Search Items,200,OK,Thread Group 1-13,text,true,,114,0,100,100,7,0,1
